"Currency","Acct_Buy","Cash_Buy","Acct_Sell","Cash_Sell","Admin_Mid","BOC_Mid","Time","Date"
"USD",653.11,647.75,655.73,655.73,654.23,654.23,2017-09-15 16:50:16,2017-09-15
"JPY",5.8909,5.7074,5.9322,5.9322,5.9474,5.9474,2017-09-15 16:50:16,2017-09-15
"EUR",778.06,753.83,783.52,783.52,779.73,779.73,2017-09-15 16:50:16,2017-09-15
"GBP",879.67,852.28,885.85,887.17,876.46,876.46,2017-09-15 16:50:44,2017-09-15
"HKD",83.56,82.89,83.88,83.88,83.74,83.74,2017-09-15 16:50:44,2017-09-15
"USD",653.11,647.75,655.73,655.73,654.23,654.23,2017-09-15 16:50:44,2017-09-15
"JPY",5.8898,5.7063,5.9311,5.9311,5.9474,5.9474,2017-09-15 16:50:44,2017-09-15
"EUR",777.79,753.57,783.25,783.25,779.73,779.73,2017-09-15 16:50:44,2017-09-15
"GBP",879.6,852.21,885.78,887.1,876.46,876.46,2017-09-15 16:50:48,2017-09-15
"HKD",83.56,82.89,83.88,83.88,83.74,83.74,2017-09-15 16:50:48,2017-09-15
"USD",653.11,647.75,655.73,655.73,654.23,654.23,2017-09-15 16:50:48,2017-09-15
"JPY",5.8893,5.7059,5.9306,5.9306,5.9474,5.9474,2017-09-15 16:50:48,2017-09-15
"EUR",777.66,753.44,783.12,783.12,779.73,779.73,2017-09-15 16:50:48,2017-09-15
"GBP",880,852.6,886.18,887.5,876.46,876.46,2017-09-15 16:51:58,2017-09-15
"HKD",83.56,82.89,83.88,83.88,83.74,83.74,2017-09-15 16:51:58,2017-09-15
"USD",653.11,647.75,655.73,655.73,654.23,654.23,2017-09-15 16:51:58,2017-09-15
"JPY",5.8861,5.7028,5.9274,5.9274,5.9474,5.9474,2017-09-15 16:51:58,2017-09-15
"EUR",777.86,753.63,783.32,783.32,779.73,779.73,2017-09-15 16:51:58,2017-09-15
"GBP",880.06,852.65,886.24,887.56,876.46,876.46,2017-09-15 16:52:00,2017-09-15
"HKD",83.56,82.89,83.88,83.88,83.74,83.74,2017-09-15 16:52:00,2017-09-15
"USD",653.11,647.75,655.73,655.73,654.23,654.23,2017-09-15 16:52:00,2017-09-15
"JPY",5.8861,5.7028,5.9274,5.9274,5.9474,5.9474,2017-09-15 16:52:00,2017-09-15
"EUR",777.86,753.63,783.32,783.32,779.73,779.73,2017-09-15 16:52:00,2017-09-15
"GBP",881.37,853.92,887.56,888.88,876.46,876.46,2017-09-15 16:52:58,2017-09-15
"HKD",83.56,82.89,83.88,83.88,83.74,83.74,2017-09-15 16:52:58,2017-09-15
"USD",653.11,647.75,655.73,655.73,654.23,654.23,2017-09-15 16:52:58,2017-09-15
"JPY",5.8866,5.7033,5.9279,5.9279,5.9474,5.9474,2017-09-15 16:52:58,2017-09-15
"EUR",778.19,753.95,783.65,783.65,779.73,779.73,2017-09-15 16:52:58,2017-09-15
"GBP",881.37,853.92,887.56,888.88,876.46,876.46,2017-09-15 16:52:59,2017-09-15
"HKD",83.56,82.89,83.88,83.88,83.74,83.74,2017-09-15 16:52:59,2017-09-15
"USD",653.11,647.75,655.73,655.73,654.23,654.23,2017-09-15 16:52:59,2017-09-15
"JPY",5.8866,5.7033,5.9279,5.9279,5.9474,5.9474,2017-09-15 16:52:59,2017-09-15
"EUR",778.19,753.95,783.65,783.65,779.73,779.73,2017-09-15 16:52:59,2017-09-15
"GBP",881.04,853.6,887.22,888.55,876.46,876.46,2017-09-15 16:53:44,2017-09-15
"HKD",83.56,82.89,83.88,83.88,83.74,83.74,2017-09-15 16:53:44,2017-09-15
"USD",653.11,647.75,655.73,655.73,654.23,654.23,2017-09-15 16:53:44,2017-09-15
"JPY",5.8909,5.7074,5.9322,5.9322,5.9474,5.9474,2017-09-15 16:53:44,2017-09-15
"EUR",778.77,754.51,784.23,784.23,779.73,779.73,2017-09-15 16:53:44,2017-09-15
"GBP",880.98,853.54,887.16,888.49,876.46,876.46,2017-09-15 16:53:47,2017-09-15
"HKD",83.56,82.89,83.88,83.88,83.74,83.74,2017-09-15 16:53:47,2017-09-15
"USD",653.11,647.75,655.73,655.73,654.23,654.23,2017-09-15 16:53:47,2017-09-15
"JPY",5.8898,5.7063,5.9311,5.9311,5.9474,5.9474,2017-09-15 16:53:47,2017-09-15
"EUR",778.71,754.46,784.17,784.17,779.73,779.73,2017-09-15 16:53:47,2017-09-15
"GBP",880.38,852.96,886.56,887.89,876.46,876.46,2017-09-15 16:54:09,2017-09-15
"HKD",83.53,82.86,83.85,83.85,83.74,83.74,2017-09-15 16:54:09,2017-09-15
"USD",652.91,647.55,655.53,655.53,654.23,654.23,2017-09-15 16:54:09,2017-09-15
"JPY",5.888,5.7046,5.9293,5.9293,5.9474,5.9474,2017-09-15 16:54:09,2017-09-15
"EUR",778.27,754.03,783.73,783.73,779.73,779.73,2017-09-15 16:54:09,2017-09-15
"GBP",880.97,853.53,887.15,888.48,876.46,876.46,2017-09-15 16:54:11,2017-09-15
"HKD",83.53,82.86,83.85,83.85,83.74,83.74,2017-09-15 16:54:11,2017-09-15
"USD",652.91,647.55,655.53,655.53,654.23,654.23,2017-09-15 16:54:11,2017-09-15
"JPY",5.888,5.7046,5.9293,5.9293,5.9474,5.9474,2017-09-15 16:54:11,2017-09-15
"EUR",778.27,754.03,783.73,783.73,779.73,779.73,2017-09-15 16:54:11,2017-09-15
"GBP",880.97,853.53,887.15,888.48,876.46,876.46,2017-09-15 16:55:55,2017-09-15
"HKD",83.53,82.86,83.85,83.85,83.74,83.74,2017-09-15 16:55:55,2017-09-15
"USD",652.91,647.55,655.53,655.53,654.23,654.23,2017-09-15 16:55:55,2017-09-15
"JPY",5.888,5.7046,5.9293,5.9293,5.9474,5.9474,2017-09-15 16:55:55,2017-09-15
"EUR",778.14,753.9,783.6,783.6,779.73,779.73,2017-09-15 16:55:55,2017-09-15
"GBP",880.97,853.53,887.15,888.48,876.46,876.46,2017-09-15 16:55:57,2017-09-15
"HKD",83.53,82.86,83.85,83.85,83.74,83.74,2017-09-15 16:55:57,2017-09-15
"USD",652.91,647.55,655.53,655.53,654.23,654.23,2017-09-15 16:55:57,2017-09-15
"JPY",5.888,5.7046,5.9293,5.9293,5.9474,5.9474,2017-09-15 16:55:57,2017-09-15
"EUR",778.14,753.9,783.6,783.6,779.73,779.73,2017-09-15 16:55:57,2017-09-15
"GBP",882.02,854.55,888.21,889.54,876.46,876.46,2017-09-15 16:58:26,2017-09-15
"HKD",83.53,82.86,83.85,83.85,83.74,83.74,2017-09-15 16:58:26,2017-09-15
"USD",652.91,647.55,655.53,655.53,654.23,654.23,2017-09-15 16:58:26,2017-09-15
"JPY",5.8902,5.7067,5.9315,5.9315,5.9474,5.9474,2017-09-15 16:58:26,2017-09-15
"EUR",778.08,753.85,783.54,783.54,779.73,779.73,2017-09-15 16:58:26,2017-09-15
"GBP",882.02,854.55,888.21,889.54,876.46,876.46,2017-09-15 16:58:27,2017-09-15
"HKD",83.53,82.86,83.85,83.85,83.74,83.74,2017-09-15 16:58:27,2017-09-15
"USD",652.91,647.55,655.53,655.53,654.23,654.23,2017-09-15 16:58:27,2017-09-15
"JPY",5.8902,5.7067,5.9315,5.9315,5.9474,5.9474,2017-09-15 16:58:27,2017-09-15
"EUR",778.08,753.85,783.54,783.54,779.73,779.73,2017-09-15 16:58:27,2017-09-15
"GBP",881.95,854.48,888.14,889.47,876.46,876.46,2017-09-15 16:59:12,2017-09-15
"HKD",83.52,82.85,83.84,83.84,83.74,83.74,2017-09-15 16:59:12,2017-09-15
"USD",652.81,647.45,655.43,655.43,654.23,654.23,2017-09-15 16:59:12,2017-09-15
"JPY",5.8893,5.7059,5.9306,5.9306,5.9474,5.9474,2017-09-15 16:59:12,2017-09-15
"EUR",777.89,753.66,783.35,783.35,779.73,779.73,2017-09-15 16:59:12,2017-09-15
"GBP",881.95,854.48,888.14,889.47,876.46,876.46,2017-09-15 16:59:14,2017-09-15
"HKD",83.52,82.85,83.84,83.84,83.74,83.74,2017-09-15 16:59:14,2017-09-15
"USD",652.81,647.45,655.43,655.43,654.23,654.23,2017-09-15 16:59:14,2017-09-15
"JPY",5.8893,5.7059,5.9306,5.9306,5.9474,5.9474,2017-09-15 16:59:14,2017-09-15
"EUR",777.83,753.61,783.29,783.29,779.73,779.73,2017-09-15 16:59:14,2017-09-15
"GBP",883.24,855.74,889.44,890.77,876.46,876.46,2017-09-15 17:01:35,2017-09-15
"HKD",83.52,82.85,83.84,83.84,83.74,83.74,2017-09-15 17:01:35,2017-09-15
"USD",652.81,647.45,655.43,655.43,654.23,654.23,2017-09-15 17:01:35,2017-09-15
"JPY",5.8903,5.7068,5.9316,5.9316,5.9474,5.9474,2017-09-15 17:01:35,2017-09-15
"EUR",777.89,753.66,783.35,783.35,779.73,779.73,2017-09-15 17:01:35,2017-09-15
"GBP",882.71,855.22,888.91,890.24,876.46,876.46,2017-09-15 17:01:45,2017-09-15
"HKD",83.49,82.82,83.81,83.81,83.74,83.74,2017-09-15 17:01:45,2017-09-15
"USD",652.61,647.25,655.23,655.23,654.23,654.23,2017-09-15 17:01:45,2017-09-15
"JPY",5.8885,5.7051,5.9298,5.9298,5.9474,5.9474,2017-09-15 17:01:45,2017-09-15
"EUR",777.85,753.62,783.31,783.31,779.73,779.73,2017-09-15 17:01:45,2017-09-15
"GBP",882.07,854.6,888.26,889.59,876.46,876.46,2017-09-15 17:06:05,2017-09-15
"HKD",83.49,82.82,83.81,83.81,83.74,83.74,2017-09-15 17:06:05,2017-09-15
"USD",652.61,647.25,655.23,655.23,654.23,654.23,2017-09-15 17:06:05,2017-09-15
"JPY",5.8853,5.702,5.9266,5.9266,5.9474,5.9474,2017-09-15 17:06:05,2017-09-15
"EUR",777.98,753.75,783.44,783.44,779.73,779.73,2017-09-15 17:06:05,2017-09-15
"GBP",882.33,854.85,888.52,889.85,876.46,876.46,2017-09-15 17:06:08,2017-09-15
"HKD",83.49,82.82,83.81,83.81,83.74,83.74,2017-09-15 17:06:08,2017-09-15
"USD",652.61,647.25,655.23,655.23,654.23,654.23,2017-09-15 17:06:08,2017-09-15
"JPY",5.8853,5.702,5.9266,5.9266,5.9474,5.9474,2017-09-15 17:06:08,2017-09-15
"EUR",777.98,753.75,783.44,783.44,779.73,779.73,2017-09-15 17:06:08,2017-09-15
"GBP",882.33,854.85,888.52,889.85,876.46,876.46,2017-09-15 17:18:47,2017-09-15
"HKD",83.49,82.82,83.81,83.81,83.74,83.74,2017-09-15 17:18:47,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:18:47,2017-09-15
"JPY",5.8826,5.6994,5.9239,5.9239,5.9474,5.9474,2017-09-15 17:18:47,2017-09-15
"EUR",778.56,754.31,784.02,784.02,779.73,779.73,2017-09-15 17:18:47,2017-09-15
"GBP",882.33,854.85,888.52,889.85,876.46,876.46,2017-09-15 17:18:49,2017-09-15
"HKD",83.49,82.82,83.81,83.81,83.74,83.74,2017-09-15 17:18:49,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:18:49,2017-09-15
"JPY",5.8826,5.6994,5.9239,5.9239,5.9474,5.9474,2017-09-15 17:18:49,2017-09-15
"EUR",778.56,754.31,784.02,784.02,779.73,779.73,2017-09-15 17:18:49,2017-09-15
"GBP",884.15,856.61,890.36,891.69,876.46,876.46,2017-09-15 17:20:19,2017-09-15
"HKD",83.49,82.82,83.81,83.81,83.74,83.74,2017-09-15 17:20:19,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:20:19,2017-09-15
"JPY",5.8735,5.6906,5.9148,5.9148,5.9474,5.9474,2017-09-15 17:20:19,2017-09-15
"EUR",778.83,754.57,784.29,784.29,779.73,779.73,2017-09-15 17:20:19,2017-09-15
"GBP",884.15,856.61,890.36,891.69,876.46,876.46,2017-09-15 17:20:21,2017-09-15
"HKD",83.49,82.82,83.81,83.81,83.74,83.74,2017-09-15 17:20:21,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:20:21,2017-09-15
"JPY",5.8735,5.6906,5.9148,5.9148,5.9474,5.9474,2017-09-15 17:20:21,2017-09-15
"EUR",778.83,754.57,784.29,784.29,779.73,779.73,2017-09-15 17:20:21,2017-09-15
"GBP",884.09,856.56,890.3,891.63,876.46,876.46,2017-09-15 17:20:25,2017-09-15
"HKD",83.49,82.82,83.81,83.81,83.74,83.74,2017-09-15 17:20:25,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:20:25,2017-09-15
"JPY",5.8741,5.6912,5.9154,5.9154,5.9474,5.9474,2017-09-15 17:20:25,2017-09-15
"EUR",778.56,754.31,784.02,784.02,779.73,779.73,2017-09-15 17:20:25,2017-09-15
"GBP",885.33,857.75,891.54,892.87,876.46,876.46,2017-09-15 17:21:22,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:21:22,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:21:22,2017-09-15
"JPY",5.8757,5.6927,5.917,5.917,5.9474,5.9474,2017-09-15 17:21:22,2017-09-15
"EUR",779.02,754.75,784.49,784.49,779.73,779.73,2017-09-15 17:21:22,2017-09-15
"GBP",885.33,857.75,891.54,892.87,876.46,876.46,2017-09-15 17:21:23,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:21:23,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:21:23,2017-09-15
"JPY",5.8757,5.6927,5.917,5.917,5.9474,5.9474,2017-09-15 17:21:23,2017-09-15
"EUR",779.02,754.75,784.49,784.49,779.73,779.73,2017-09-15 17:21:23,2017-09-15
"GBP",885.2,857.63,891.41,892.74,876.46,876.46,2017-09-15 17:21:40,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:21:40,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:21:40,2017-09-15
"JPY",5.8751,5.6922,5.9164,5.9164,5.9474,5.9474,2017-09-15 17:21:40,2017-09-15
"EUR",778.89,754.63,784.35,784.35,779.73,779.73,2017-09-15 17:21:40,2017-09-15
"GBP",885.2,857.63,891.41,892.74,876.46,876.46,2017-09-15 17:21:41,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:21:41,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:21:41,2017-09-15
"JPY",5.8751,5.6922,5.9164,5.9164,5.9474,5.9474,2017-09-15 17:21:41,2017-09-15
"EUR",778.89,754.63,784.35,784.35,779.73,779.73,2017-09-15 17:21:41,2017-09-15
"GBP",885.2,857.63,891.41,892.74,876.46,876.46,2017-09-15 17:21:42,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:21:42,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:21:42,2017-09-15
"JPY",5.8751,5.6922,5.9164,5.9164,5.9474,5.9474,2017-09-15 17:21:42,2017-09-15
"EUR",778.89,754.63,784.35,784.35,779.73,779.73,2017-09-15 17:21:42,2017-09-15
"GBP",885.13,857.56,891.34,892.67,876.46,876.46,2017-09-15 17:22:14,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:22:14,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:22:14,2017-09-15
"JPY",5.8773,5.6943,5.9186,5.9186,5.9474,5.9474,2017-09-15 17:22:14,2017-09-15
"EUR",779.09,754.82,784.56,784.56,779.73,779.73,2017-09-15 17:22:14,2017-09-15
"GBP",884.87,857.31,891.08,892.41,876.46,876.46,2017-09-15 17:23:12,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:23:12,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:23:12,2017-09-15
"JPY",5.8751,5.6922,5.9164,5.9164,5.9474,5.9474,2017-09-15 17:23:12,2017-09-15
"EUR",778.89,754.63,784.35,784.35,779.73,779.73,2017-09-15 17:23:12,2017-09-15
"GBP",884.02,856.49,890.23,891.56,876.46,876.46,2017-09-15 17:24:42,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:24:42,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:24:42,2017-09-15
"JPY",5.8757,5.6927,5.917,5.917,5.9474,5.9474,2017-09-15 17:24:42,2017-09-15
"EUR",778.83,754.57,784.29,784.29,779.73,779.73,2017-09-15 17:24:42,2017-09-15
"GBP",883.89,856.36,890.1,891.43,876.46,876.46,2017-09-15 17:24:43,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:24:43,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:24:43,2017-09-15
"JPY",5.8757,5.6927,5.917,5.917,5.9474,5.9474,2017-09-15 17:24:43,2017-09-15
"EUR",778.76,754.5,784.22,784.22,779.73,779.73,2017-09-15 17:24:43,2017-09-15
"GBP",883.63,856.11,889.84,891.16,876.46,876.46,2017-09-15 17:30:38,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:30:38,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:30:38,2017-09-15
"JPY",5.8651,5.6824,5.9062,5.9062,5.9474,5.9474,2017-09-15 17:30:38,2017-09-15
"EUR",778.56,754.31,784.02,784.02,779.73,779.73,2017-09-15 17:30:38,2017-09-15
"GBP",883.17,855.67,889.37,890.7,876.46,876.46,2017-09-15 17:33:17,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:33:17,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:33:17,2017-09-15
"JPY",5.8666,5.6839,5.9078,5.9078,5.9474,5.9474,2017-09-15 17:33:17,2017-09-15
"EUR",778.5,754.25,783.96,783.96,779.73,779.73,2017-09-15 17:33:17,2017-09-15
"GBP",883.17,855.67,889.37,890.7,876.46,876.46,2017-09-15 17:33:19,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:33:19,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:33:19,2017-09-15
"JPY",5.8661,5.6835,5.9073,5.9073,5.9474,5.9474,2017-09-15 17:33:19,2017-09-15
"EUR",778.43,754.18,783.89,783.89,779.73,779.73,2017-09-15 17:33:19,2017-09-15
"GBP",883.24,855.74,889.44,890.77,876.46,876.46,2017-09-15 17:38:38,2017-09-15
"HKD",83.5,82.83,83.82,83.82,83.74,83.74,2017-09-15 17:38:38,2017-09-15
"USD",652.66,647.3,655.28,655.28,654.23,654.23,2017-09-15 17:38:38,2017-09-15
"JPY",5.863,5.6804,5.9041,5.9041,5.9474,5.9474,2017-09-15 17:38:38,2017-09-15
"EUR",778.63,754.38,784.09,784.09,779.73,779.73,2017-09-15 17:38:38,2017-09-15
"GBP",882.94,855.43,889.14,890.46,876.46,876.46,2017-09-15 17:44:32,2017-09-15
"HKD",83.49,82.82,83.81,83.81,83.74,83.74,2017-09-15 17:44:32,2017-09-15
"USD",652.57,647.21,655.19,655.19,654.23,654.23,2017-09-15 17:44:32,2017-09-15
"JPY",5.8592,5.6767,5.9003,5.9003,5.9474,5.9474,2017-09-15 17:44:32,2017-09-15
"EUR",778.08,753.85,783.55,783.55,779.73,779.73,2017-09-15 17:44:32,2017-09-15
"GBP",882.95,855.44,889.15,890.47,876.46,876.46,2017-09-15 17:47:40,2017-09-15
"HKD",83.54,82.87,83.86,83.86,83.74,83.74,2017-09-15 17:47:40,2017-09-15
"USD",652.92,647.56,655.54,655.54,654.23,654.23,2017-09-15 17:47:40,2017-09-15
"JPY",5.8618,5.6792,5.9029,5.9029,5.9474,5.9474,2017-09-15 17:47:40,2017-09-15
"EUR",778.43,754.18,783.9,783.9,779.73,779.73,2017-09-15 17:47:40,2017-09-15
"GBP",883.79,856.26,890,891.33,876.46,876.46,2017-09-15 17:50:33,2017-09-15
"HKD",83.54,82.87,83.86,83.86,83.74,83.74,2017-09-15 17:50:33,2017-09-15
"USD",652.92,647.56,655.54,655.54,654.23,654.23,2017-09-15 17:50:33,2017-09-15
"JPY",5.8613,5.6787,5.9024,5.9024,5.9474,5.9474,2017-09-15 17:50:33,2017-09-15
"EUR",778.63,754.38,784.1,784.1,779.73,779.73,2017-09-15 17:50:33,2017-09-15
"GBP",883.79,856.26,890,891.33,876.46,876.46,2017-09-15 17:50:37,2017-09-15
"HKD",83.54,82.87,83.86,83.86,83.74,83.74,2017-09-15 17:50:37,2017-09-15
